WISE Name,Catalog,GLong,GLat,RA_1,Dec_1,Radius_1,HII Region,Membership,VLSR<br>(km/s),Author,VLSR (Mol.)<br>(km/s),Mol. Author,Molecule,KDAR,Dist.<br>(kpc),Err Dist.<br>(kpc),Dist. Method,Dist. Author,RGal<br>(kpc),z<br>(pc),GLIMPSE 8um<br>(Jy),WISE 12um<br>(Jy),WISE 22um<br>(Jy),MIPSGAL 24um<br>(Jy),Hi-Gal 70um<br>(Jy),Hi-Gal 160um<br>(Jy),HRDS 3cm<br>(Jy),MAGPIS 20cm<br>(Jy),VGPS 21cm<br>(Jy),Other Names,# tileid,name,iauName,npix,nnested,nnested_ext,nested_ext,morph_type,bbox_x,bbox_y,bbox_w,bbox_h,bbox_rot_x,bbox_rot_y,bbox_rot_w,bbox_rot_h,bbox_rot_theta,x0,y0,l,b,ra_2,dec_2,x0_w,y0_w,l_w,b_w,radius_2,radius_wcs,x0_mincircle,y0_mincircle,radius_mincircle,x0_mincircle_wcs,y0_mincircle_wcs,radius_mincircle_wcs,minSize_wcs,maxSize_wcs,S,Smin,Smax,Smean,Smedian,Sstddev,Sbkg,Sbkg_interp,Sbkg_fit,Serr_bkg,Serr_noise,Snoise,Stot,Stot_err,flux,fluxErr,Stot_nested,Stot_err_nested,Stot_noPS,Stot_err_noPS,flux_noPS,flux_err_noPS,is_flux_reliable,border,classname,classid,objname,GroupID,GroupSize,VLSR (Mean)<br>(km/s),Dist<br>(kpc),Dist_err<br>(kpc),log(N_{Ly})
G024.536+00.308,K,24.536,0.309,278.73282,-7.3241472,86.4,,,109.1,Anderson et al. (2015b),107.8,Schlingman et al. (2011),HCO+,,,,,,3.81126,,15.495,15.5016,27.2468,27.9821,597.665,1486.5,246.796,0.391624,0.261848,FQ273,G023.5+0.0,S546,G024.546+00.306,6047,0,0,NONE,0,1231.0,4483.5,158,79,1229.1,4474.2,159.1,59.8,18.4,1239.8,4483.1,24.54557,0.30587,278.73984,-7.31743,1242.9,4483.2,24.54428,0.30593,88.3,2.208,1230.7,4469.9,80.0,24.54937,0.30037,1.999,1.494,3.977,7.057694049310527,-0.0002942762221209,0.0027871597558259,0.0011671397468679,0.0010834079002961,0.0006714008419082,-1.5047134203385213,-0.0676364153269852,-0.1450484625795491,0.1503791412633983,0.035955070384292,2.7959546797282564,8.562407469649049,0.1546177648702001,0.2656648955980663,0.0047973087601181,0.0,0.0,8.562407469649049,0.1546177648702001,0.2656648955980663,0.0047973087601181,1,0,HII,6,G024.536+00.308,,,109.1,3.61,0.28,45.62757696893419
G024.356+00.048,K,24.357,0.048,278.8829,-7.6034902,75.5,,,114.0;82.9,Anderson et al. (2015b),117,Schlingman et al. (2011),HCO+,T,,,TP/Kin (Mol),,3.64635,6.52572,13.6479,10.8315,6.59222,10.5815,399.023,952.531,503.241,0.179865,0.274475,FQ269,G023.5+0.0,S808,G024.362+00.047,1443,0,0,NONE,0,1681.5,3860.0,39,56,1678.0,3862.1,55.7,35.5,75.3,1679.9,3863.0,24.36218,0.04748,278.88606,-7.59917,1678.6,3861.6,24.36269,0.0469,34.1,0.853,1685.8,3860.1,28.2,24.35971,0.04628,0.705,0.889,1.393,3.594726415351033,0.0008087650639936,0.0063899038359522,0.0023032452059722,0.002107196720317,0.0007680914296808,0.8390868755697738,1.5895248613315096,1.866757503522333,0.0750415168579212,0.0149109876714073,0.5664213003278491,2.755639539781259,0.0765086060889528,0.0854989316073622,0.0023738242919439,0.0,0.0,2.755639539781259,0.0765086060889528,0.0854989316073622,0.0023738242919439,1,0,HII,6,G024.356+00.048,,,117,2.86,0.19,45.71506925085977
G024.187-00.037,K,24.188,-0.037,278.8803,-7.792727,72.9,,,85.1,Anderson et al. (2015b),89.4,Anderson & Bania (2009b),13CO,,,,,,4.32162,,2.25745,1.13557,2.17829,2.02096,115.684,349.283,0.0,0.0930807,0.0877737,FQ265,G023.5+0.0,S1025,G024.185-00.039,2778,0,0,NONE,0,2105.0,3657.0,60,64,2105.8,3654.6,60.8,60.8,63.4,2105.1,3654.6,24.18498,-0.03934,278.88157,-7.79644,2107.7,3648.6,24.18388,-0.04183,43.9,1.097,2106.1,3655.6,32.6,24.18456,-0.03893,0.815,1.521,1.521,1.83026628630978,3.0935349059291184e-05,0.0016276207752525,0.000658843155619,0.0005872368346899,0.0003604715459897,-0.1064432609123287,0.7293327680459484,1.0338054926878282,0.0708967863902738,0.0131571850813504,0.6934722781178198,1.936709547222108,0.0721073216790987,0.0600900788114009,0.0022372661139565,0.0,0.0,1.936709547222108,0.0721073216790987,0.0600900788114009,0.0022372661139565,1,0,HII,6,G024.187-00.037,,,85.1,3.60,0.28,45.935757955202675
G024.166+00.250,K,24.166,0.251,278.6129,-7.6797412,60.0,,,109.7;82.2,Anderson et al. (2015b),,,,,,,,,,,1.6565,1.87247,3.80656,4.27791,55.8521,184.993,198.759,0.0310459,0.0,FQ264,G023.5+0.0,S1055,G024.166+00.250,177,0,0,NONE,0,2150.5,4350.5,13,17,2150.0,4350.0,16.0,12.0,90.0,2149.9,4350.1,24.16629,0.25047,278.61326,-7.67959,2149.8,4349.9,24.16637,0.25038,10.7,0.268,2150.0,4350.0,8.2,24.16627,0.25042,0.206,0.3,0.4,0.9021394886658528,0.0005279181641526,0.0188749525696039,0.0040001277902209,0.0027056257240474,0.0033988999495849,0.0261203673217096,0.044669967374354,0.0557928424631148,0.0020995758266862,0.0008736048216074,0.0116225562174352,0.8760191213441431,0.0022740721264597,0.0271801510543319,7.055739127107421e-05,0.0,0.0,0.8760191213441431,0.0022740721264597,0.0271801510543319,7.055739127107421e-05,1,0,HII,6,G024.166+00.250,,,95.95,3.59,0.25,45.5344640949518
G024.020+00.190,K,24.02,0.191,278.59898,-7.8367406,42.5,,,104.5,Anderson et al. (2015b),105.4,Schlingman et al. (2011),HCO+,,,,,,3.86124,,4.31477,3.80415,6.02222,6.8692,185.175,293.597,141.797,0.0253338,0.0,FQ260,G023.5+0.0,S1275,G024.021+00.191,649,0,0,NONE,0,2499.5,4208.5,27,33,2499.0,4208.0,32.0,26.0,90.0,2499.0,4207.1,24.02084,0.19088,278.599,-7.83615,2498.0,4207.4,24.02126,0.191,21.3,0.533,2497.5,4207.5,19.3,24.02147,0.19104,0.483,0.65,0.8,0.7252848264179192,0.0003501813625916,0.002521090907976,0.0010413884252131,0.000934479990974,0.000396928534595,0.1546895137900719,0.2823746161532287,0.3298768755745138,0.0189761284229249,0.003223946916849,0.0821315900613554,0.5705953126278474,0.0192480462293189,0.0177037993923263,0.0005972070600592,0.0,0.0,0.5705953126278474,0.0192480462293189,0.0177037993923263,0.0005972070600592,1,0,HII,6,G024.020+00.190,,,104.5,3.60,0.27,43.92799459108317
G023.740-00.182,K,23.741,-0.182,278.80273,-8.2561766,37.0,,,72,Anderson et al. (2015b),68.8,Anderson & Bania (2009b),13CO,,,,,,4.64825,,1.49809,1.81075,2.91798,3.33757,47.5504,113.41,140.922,0.0216102,0.0534411,LA558,G023.5+0.0,S1638,G023.740-00.181,264,0,0,NONE,0,3175.0,3315.5,22,17,3173.7,3314.5,15.2,19.9,71.6,3173.7,3315.0,23.7397,-0.18085,278.80149,-8.25689,3172.4,3314.3,23.74023,-0.18112,13.9,0.348,3174.5,3316.0,10.5,23.73938,-0.18042,0.264,0.379,0.498,0.7241808672551997,0.0006337870727293,0.0108304303139448,0.0018586613475365,0.0014022326213307,0.0012183002152215,0.0981767033692449,0.1041704918214361,0.1104995546137245,0.0017761444336175,0.0019577501233669,0.0318096743778271,0.6260041638859548,0.0026433831721137,0.019422963860599,8.201596536190721e-05,0.0,0.0,0.6260041638859548,0.0026433831721137,0.019422963860599,8.201596536190721e-05,1,0,HII,6,G023.740-00.182,,,72.0,4.73,0.25,46.495467506546056
G022.879+00.645,K,22.88,0.645,277.65922,-8.6386257,423.0,S57,,31,Anderson et al. (2015b),,,,N,2.2302,0.230052,Visible/Kin,,6.25547,28.3781,37.9692,45.8282,92.0072,85.3663,944.189,4123.62,64.5764,0.0,0.863477,S57,G023.5+0.0,S30132,G022.896+00.627,242575,31,5,S2702;S2683;S2660;S2776;S2729,1,5214.0,5248.5,588,561,5208.8,5242.1,593.2,542.3,65.6,5198.4,5254.1,22.89604,0.62713,277.6832,-8.63234,5911.9,5420.2,22.5987,0.69636,406.3,10.16,5205.4,5246.7,300.9,22.8931,0.62404,7.522,13.557,14.832,4.25908757540834,-0.0003756948572117,0.0097762048244476,5.380708985077291e-06,-8.763575351622421e-06,0.0001254145347274,-21.346847791373875,-7.523337849694232,-25.692598499331567,0.499300736992732,0.0615603865248183,30.31966217559658,25.605935366782216,0.5030814120503463,0.7944726024800887,0.0156090528608259,0.978603478242286,0.0025456427646611,24.62733188853993,0.5030878526138904,0.7641095776181339,0.0156092526914983,1,0,HII,6,G022.879+00.645,,,31.0,3.60,0.24,45.85964070714058
G021.634-00.003,K,21.634,-0.002,277.65649,-10.042178,114.0,,,20.2,Anderson et al. (2015b),,,,,,,,,6.84564,,3.83775,2.77544,4.04142,4.85417,43.757,-219.275,265.267,0.447942,0.233391,FQ235,G020.5+0.0,S30042,G021.637+00.007,19799,2,1,S779,1,1017.5,3767.0,149,190,1021.7,3765.6,176.0,142.3,67.2,1019.3,3766.4,21.63747,0.00725,277.64946,-10.03487,1006.4,3746.0,21.64282,-0.00125,120.7,3.018,1018.5,3766.5,94.6,21.63778,0.00729,2.364,3.559,4.401,6.407980628586749,-0.0002151778608094,0.0050954069010913,0.000313242212494,0.0002492002095095,0.0003130856188288,-1.9227084665311849,-0.5019916781736037,-0.8648475927321384,0.0781996703598314,0.0222950417762186,3.1371112364113305,8.330689095117934,0.0813157877179434,0.2584753945148522,0.0025229761992916,0.1339415482361801,0.0026724957723191,8.196747546881754,0.0813596925132015,0.2543196045043276,0.0025243384286518,1,0,HII,6,G021.634-00.003,,,20.2,12.19,1.74,47.221531618373184
G020.576+00.103,K,20.576,0.104,277.06204,-10.930373,96.1,,,28.8,Anderson et al. (2015b),,,,,,,,,6.20868,,0.907573,2.50275,3.50752,2.65723,32.0491,-45.6974,112.557,0.0,0.0,FQ222,G020.5+0.0,S30073,G020.566+00.108,24219,4,1,S3339,1,3595.0,4005.5,202,177,3587.2,4012.4,186.5,175.5,66.7,3591.4,4008.1,20.56566,0.10797,277.05304,-10.93763,3574.4,4012.4,20.57274,0.10976,134.3,3.357,3595.0,4010.5,104.5,20.56417,0.10896,2.614,4.386,4.662,-1.6585915422871311,-0.0004023807996418,0.0008928166353143,-8.158455355784938e-05,-9.22841536521446e-05,0.0001133004729914,-6.830241805856349,-3.908412588949431,0.2020663659727533,0.1594344606656589,0.0238288334373461,3.7083514376321616,5.171650263569218,0.1612053366074906,0.1604602364709866,0.0050017006398593,0.2301379868467847,0.0073050043871924,4.941512276722433,0.161370764513995,0.1533197699064695,0.0050068333537212,1,0,HII,6,G020.576+00.103,,,28.8,12.00,1.64,48.334821402691304
G019.716-00.261,K,19.716,-0.261,276.98326,-11.860935,58.9,,,40.1,Anderson et al. (2015b),42,Dunham et al. (2011),NH3,F,12.3786,0.184254,HIEA/Kin,Anderson et al. (2015b),5.50717,-57.788,2.16049,2.39016,4.11475,3.66101,71.6892,283.006,40.2121,0.111066,0.0,FQ212,G020.5+0.0,S30005,G019.714-00.259,1825,0,0,NONE,0,5637.0,3128.0,48,52,5636.8,3127.5,46.5,51.4,2.6,5636.4,3127.5,19.71357,-0.25896,276.98033,-11.86263,5637.5,3127.2,19.71311,-0.25908,35.4,0.885,5633.4,3126.7,26.8,19.71479,-0.25931,0.67,1.163,1.285,1.229922549348089,-0.000149736428284,0.0016071944264695,0.0006739301640263,0.0006554630817845,0.0003881559596269,-0.2967982494737953,-0.5038169849866238,-0.2299819690759589,0.0304745162614842,0.0055990101477803,0.2391898183635299,1.5267207988218845,0.0309845938493053,0.0473694020127071,0.0009613556606949,0.0,0.0,1.5267207988218845,0.0309845938493053,0.0473694020127071,0.0009613556606949,1,0,HII,6,G019.716-00.261,,,40.1,15.73,1.00,47.77969992840582
G018.750-00.535,K,18.75,-0.535,276.77149,-12.843721,65.0,,,66.5,Anderson et al. (2015b),,,,,,,,,4.32983,,3.81101,2.92443,8.92181,9.46356,101.071,145.328,21.2831,0.177486,0.0637574,FQ202,G017.5+0.0,S30028,G018.751-00.533,3133,0,0,NONE,1,746.5,2471.5,75,53,746.2,2471.3,52.0,73.9,88.4,746.1,2470.0,18.75135,-0.53291,276.77027,-12.84179,752.1,2476.4,18.74885,-0.53025,45.9,1.148,745.6,2465.5,37.5,18.75159,-0.53479,0.938,1.3,1.849,0.5721802058004926,-0.0002452271874062,0.0008648372604511,0.0001717242579746,0.0001442612701794,0.0001910766594083,-0.6579826981469523,-0.3283268681626281,-0.0542124538994358,0.0401731910014138,0.0071800689771462,0.4018914934263213,1.2301629039474449,0.0408097863968025,0.0381681321058652,0.0012662008530797,0.0,0.0,1.2301629039474449,0.0408097863968025,0.0381681321058652,0.0012662008530797,1,0,HII,6,G018.750-00.535,,,66.5,3.21,1.51,47.03208954345492
G018.632+00.256,K,18.632,0.256,275.99778,-12.578443,68.3,,,18.4,Anderson et al. (2015b),,,,,,,,,6.7728,,1.28096,1.30502,2.61585,2.87959,41.6126,137.67,105.808,0.0,0.160164,LA506,G017.5+0.0,S30050,G018.637+00.252,6794,1,0,NONE,1,1025.5,4356.0,97,90,1025.0,4355.5,89.0,96.0,90.0,1021.5,4354.8,18.63655,0.25241,276.0034,-12.57665,1043.4,4375.6,18.6274,0.26108,66.2,1.654,1023.7,4353.1,50.7,18.63561,0.25169,1.267,2.225,2.4,0.6825743233824397,-0.0003863658639602,0.0040236255154013,6.191150210116574e-05,1.0238080903945956e-05,0.0002080484748722,-1.6425116567814255,-0.804763555762386,-1.42611167172316,0.0412388640614729,0.006931899374782,0.5713668256318788,2.3250859801638653,0.0418174023347068,0.0721401926229608,0.001297464044407,0.1388794620588669,0.0025830177919501,2.1862065181049983,0.0418971015577005,0.0678311944913761,0.0012999368636265,1,0,HII,6,G018.632+00.256,,,18.4,2.72,1.73,46.66680116855756
G015.212+00.167,K,15.212,0.168,274.41678,-15.637171,176.7,S47,G015.199+00.188,69.2,Anderson et al. (2015b),,,,N,5.10516,0.146715,Visible/Kin,,3.8045,14.9709,0.0,0.0,0.0,0.0,0.0,0.0,199.678,0.0,0.0,S47,G014.5+0.0,S30013,G015.200+00.181,11857,0,0,NONE,1,2076.0,4186.0,160,144,2075.6,4178.5,83.5,190.7,63.8,2069.4,4182.5,15.19986,0.18064,274.39877,-15.64173,2079.1,4183.5,15.1958,0.18106,107.6,2.691,2081.5,4190.5,99.1,15.19481,0.18396,2.478,2.088,4.767,5.355916014258611,-0.0001206313463626,0.0011959634721279,0.0004517092025182,0.0004511595179792,0.0002529003965424,1.7162117083702468,4.618177470753354,2.8934838297697025,0.1187723323884381,0.0251225988908964,2.7355960902451857,3.639704305888364,0.1214002138219801,0.1129287140163743,0.0037666713765867,0.0,0.0,3.639704305888364,0.1214002138219801,0.1129287140163743,0.0037666713765867,1,0,HII,6,G015.212+00.167,,,69.2,7.75,2.07,46.699819568631995
G015.075-00.124,K,15.076,-0.123,274.61543,-15.895075,42.5,,,50.5,Anderson et al. (2015b),47.8,Schlingman et al. (2011),HCO+,,,,,,4.46778,,0.0,0.0,0.0,0.0,0.0,0.0,119.189,0.0,0.0,LA1054,G014.5+0.0,S1406,G015.075-00.122,622,0,0,NONE,0,2367.5,3456.5,35,23,2367.0,3456.0,22.0,34.0,90.0,2367.9,3455.6,15.07545,-0.12224,274.61463,-15.89482,2368.5,3456.8,15.07523,-0.12175,20.9,0.524,2367.1,3453.0,17.6,15.07578,-0.12332,0.44,0.55,0.85,3.5524990414351123,-8.227365469792858e-05,0.0249383579939603,0.0038199772855464,0.0021333623444661,0.0038967841256011,-0.1875369587098248,-0.1879830992890489,-0.1667040350581873,0.0211210249977011,0.0067611073991791,0.1686215305639598,3.740036000144937,0.0221767957608116,0.1160416947025109,0.0006880770567599,0.0,0.0,3.740036000144937,0.0221767957608116,0.1160416947025109,0.0006880770567599,1,0,HII,6,G015.075-00.124,,,50.5,3.21,1.33,46.914059818412085
G014.480-00.110,K,14.481,-0.109,274.30912,-16.412183,48.1,,,42.7,Anderson et al. (2015b),,,,,,,,,4.74736,,0.0,0.0,0.0,0.0,0.0,0.0,41.0258,0.0,0.0,FQ174,G014.5+0.0,S2309,G014.479-00.109,543,0,0,NONE,0,3799.0,3487.5,28,25,3798.5,3487.0,24.0,27.0,90.0,3798.8,3486.5,14.47923,-0.10937,274.30852,-16.41367,3797.6,3486.9,14.47976,-0.10921,18.8,0.469,3798.5,3486.5,14.2,14.47937,-0.10938,0.356,0.6,0.675,0.304701906859659,-0.0003992796991951,0.0019010262330994,0.0005611453165002,0.0004386186483316,0.0005916378841952,-0.3518230650981422,-0.2467990216251069,-0.1983271545901459,0.0107496215568631,0.0046506043954099,0.108370059678562,0.6565249719578012,0.0117124926833864,0.0203699296898611,0.0003634022507051,0.0,0.0,0.6565249719578012,0.0117124926833864,0.0203699296898611,0.0003634022507051,1,0,HII,6,G014.480-00.110,,,42.7,3.02,1.38,46.903948335332856
G014.207-00.110,K,14.208,-0.109,274.17386,-16.652779,69.0,,,35.3,Anderson et al. (2015b),,,,,,,,,5.1148,,0.0,0.0,0.0,0.0,0.0,0.0,283.546,0.0,0.0,FQ169,G014.5+0.0,S2815,G014.207-00.109,593,0,0,NONE,0,4451.5,3486.5,27,29,4451.0,3486.0,28.0,26.0,90.0,4451.0,3486.9,14.20748,-0.10922,274.1737,-16.65272,4451.9,3486.6,14.2071,-0.10933,19.8,0.495,4449.0,3486.0,16.4,14.20833,-0.10958,0.41,0.65,0.7,4.144433570560068,0.0012610058765858,0.0261602513492107,0.0049636969531245,0.0031620513182133,0.0040670779972152,0.5562613584741485,0.6767756844731108,0.72139526431659,0.0133052910104201,0.0040052863079873,0.0975350953068073,3.58817221208592,0.0138950742092627,0.1113298332846988,0.0004311209729525,0.0,0.0,3.58817221208592,0.0138950742092627,0.1113298332846988,0.0004311209729525,1,0,HII,6,G014.207-00.110,,,35.3,3.87,1.25,46.87062676547145
G014.000-00.206,K,14.001,-0.205,274.15917,-16.88024,146.3,,,40.7,Anderson et al. (2015b),,,,,,,,,4.78222,,0.0,0.0,0.0,0.0,0.0,0.0,125.957,0.0,0.0,FQ168,G014.5+0.0,S30006,G013.996-00.203,10953,0,0,NONE,1,4959.0,3262.0,108,138,4959.2,3261.1,131.2,97.5,65.0,4959.1,3262.3,13.9958,-0.2028,274.15458,-16.88343,4966.2,3213.7,13.99282,-0.22306,87.6,2.19,4956.8,3261.8,69.1,13.99675,-0.20302,1.727,2.438,3.28,-1.2663047496277715,-0.0008037902298383,0.0009756220970302,-0.000130109537137,-0.0001246933825314,0.0002916957377499,-7.46399647158687,-6.068775144024995,-6.544120449536916,0.059403983041426,0.0157387070108514,1.6471592691309846,6.197691721959098,0.0614535605116535,0.1922951144406059,0.0019067130121205,0.0,0.0,6.197691721959098,0.0614535605116535,0.1922951144406059,0.0019067130121205,1,0,HII,6,G014.000-00.206,,,40.7,3.94,1.24,46.09174209884985
G012.726-00.219,K,12.727,-0.219,273.53513,-18.006546,33.0,,,57.7;33.8,Anderson et al. (2015b),34.1,Wienen et al. (2012),NH3,,,,,,4.95836,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FQ161,G011.5+0.0,S609,G012.727-00.218,517,0,0,NONE,0,805.5,3226.5,29,23,805.0,3226.0,22.0,28.0,90.0,805.4,3226.5,12.7266,-0.2177,273.53394,-18.00615,805.5,3226.3,12.72656,-0.2178,18.5,0.463,805.0,3226.5,14.7,12.72677,-0.21771,0.368,0.55,0.7,3.894988666521385,0.0036695965100079,0.0134504772722721,0.0075338272079717,0.0070525435730814,0.0023017544702286,1.820839450834319,1.966520797533732,2.0315111931907377,0.0464582162971708,0.0199503015430334,0.453622654711123,2.0741492156870662,0.0505606605294341,0.0643544046220099,0.001568740176,0.0,0.0,2.0741492156870662,0.0505606605294341,0.0643544046220099,0.001568740176,1,0,HII,6,G012.726-00.219,,,45.75,3.67,1.20,46.26563377668136
G011.776-00.149,K,11.777,-0.149,272.98993,-18.806792,109.4,,G011.776-00.149,57.7,Anderson et al. (2015b),,,,,,,,,3.65414,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LA1021,G011.5+0.0,S30039,G011.768-00.154,6542,1,1,S2684,0,3101.5,3385.0,113,90,3105.0,3378.5,106.4,91.3,37.9,3106.8,3380.5,11.76761,-0.15352,272.98992,-18.81693,3120.9,3384.0,11.76173,-0.15207,72.2,1.806,3100.4,3379.8,56.5,11.77024,-0.15383,1.412,2.283,2.66,3.7188020930162224,-2.4645119992783293e-05,0.0045726359821856,0.0004336111598487,0.0003386370517546,0.0002998717862444,-0.3326128467881062,2.379656008849139,-0.6201584014014472,0.0222680321435167,0.0058768242143259,0.4753330044706648,4.051414939804329,0.0230304650059607,0.125702815571761,0.0007145637606095,0.0,0.0,4.051414939804329,0.0230304650059607,0.125702815571761,0.0007145637606095,1,0,HII,6,G011.776-00.149,,,57.7,3.21,1.27,45.88353298915657
G011.746-00.137,K,11.746,-0.136,272.9632,-18.827356,38.5,,,59.8,Anderson et al. (2015b),,,,,,,,,3.57386,,0.0,0.0,0.0,0.0,0.0,0.0,119.118,0.0,0.0,FQ153,G011.5+0.0,S2710,G011.744-00.136,884,0,0,NONE,0,3163.5,3425.0,37,38,3163.9,3422.2,35.7,28.6,43.2,3163.8,3422.7,11.74385,-0.13596,272.96158,-18.82931,3159.8,3420.9,11.7455,-0.1367,26.5,0.663,3162.7,3424.7,19.0,11.74428,-0.13512,0.476,0.716,0.891,1.0069594459200744,7.66631928854622e-05,0.0057987114414572,0.0008573750479386,0.0006929985829629,0.0006321921994565,-0.0800807727617211,0.0537937276107916,-0.0408542999042865,0.0062411067278364,0.0016218731056351,0.0482217541755979,1.0870402186817956,0.0064484017833124,0.0337274799442399,0.0002000738685481,0.0,0.0,1.0870402186817956,0.0064484017833124,0.0337274799442399,0.0002000738685481,1,0,HII,6,G011.746-00.137,,,59.8,10.64,1.36,46.47503947570357
G011.731-00.009,K,11.731,-0.008,272.83684,-18.779139,58.5,,,24.4,Anderson et al. (2015b),,,,,,,,,5.48674,,0.0,0.0,0.0,0.0,0.0,0.0,111.129,0.0,0.0,LA1020,G011.5+0.0,S2734,G011.732-00.015,589,0,0,NONE,0,3195.0,3715.0,50,18,3194.5,3714.5,17.0,49.0,90.0,3193.3,3713.9,11.73155,-0.01463,272.84298,-18.7817,3193.9,3713.9,11.73128,-0.01463,26.6,0.664,3194.5,3718.5,24.5,11.73105,-0.01271,0.613,0.425,1.225,0.6816211435361765,0.0005811755545437,0.0017328452086076,0.0011572515170393,0.0011505680158734,0.0002899535536876,0.1753026158228749,0.3577483777434385,0.3094919818711419,0.0322406816405963,0.003342833558088,0.0811283046789456,0.5063185277133015,0.0324135170700028,0.01570949050032,0.0010056907077702,0.0,0.0,0.5063185277133015,0.0324135170700028,0.01570949050032,0.0010056907077702,1,0,HII,6,G011.731-00.009,,,24.4,8.24,0.39,46.64435217678242
G011.074-00.228,K,11.074,-0.228,272.70514,-19.460507,42.5,,,34,Anderson et al. (2015b),,,,,,,,,4.67133,,0.0,0.0,0.0,0.0,0.0,0.0,78.1206,0.0,0.0,LA1015,G011.5+0.0,S4352,G011.076-00.227,1482,0,0,NONE,0,4769.0,3209.5,48,49,4765.2,3203.3,43.4,48.4,25.7,4767.7,3205.1,11.07555,-0.22662,272.705,-19.45866,4768.1,3205.3,11.07539,-0.22654,34.3,0.857,4768.4,3205.9,27.9,11.07523,-0.22629,0.697,1.085,1.211,1.6295361511762394,-0.0001578053343109,0.0042498619295656,0.0009036048973672,0.0006801496492698,0.000640284339332,0.0475355746320929,0.1245368588183129,0.1141767640627763,0.0100781875112775,0.0085508819373263,0.3291811908126461,1.5820005765441465,0.0132169378230573,0.0490845617302662,0.0004100805082373,0.0,0.0,1.5820005765441465,0.0132169378230573,0.0490845617302662,0.0004100805082373,1,0,HII,6,G011.074-00.228,,,34.0,3.13,0.67,45.395883720013465
G010.621-00.318,K,10.621,-0.318,272.55688,-19.90068,42.5,,G010.621-00.318,-10,Anderson et al. (2015b),-5.6,Wienen et al. (2012),NH3,F,18.5424,0.284541,OG/Kin,,11.5821,-109.98,0.0,0.0,0.0,0.0,0.0,0.0,114.571,0.0,0.0,LA1010,G011.5+0.0,S5202,G010.621-00.319,713,0,0,NONE,0,5859.5,2983.0,29,30,5859.0,2982.5,29.0,28.0,90.0,5859.1,2983.3,10.62076,-0.31904,272.55789,-19.90159,5859.4,2982.0,10.62063,-0.3196,20.9,0.522,5858.0,2983.5,16.8,10.6212,-0.31896,0.42,0.7,0.725,1.369026102067437,0.0003830149071291,0.0038601676933467,0.001920092709772,0.0016667526215314,0.0009393532946958,0.3053347224369645,0.4205791225539592,0.5022648642468859,0.0268100393788258,0.0076086551150726,0.2031667642274858,1.0636913796304726,0.0278687969628097,0.0330030380263688,0.0008646821658292,0.0,0.0,1.0636913796304726,0.0278687969628097,0.0330030380263688,0.0008646821658292,1,0,HII,6,G010.621-00.318,,,-10.0,9.17,0.39,48.2077634026555
G009.997-00.033,K,9.998,-0.033,271.96985,-20.30771,56.4,,,39.9,Anderson et al. (2015b),48.6,Wienen et al. (2012),NH3,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,18.6962,0.0,0.0,FQ145,G008.5+0.0,S500064,G009.997-00.033,1494,0,0,NONE,0,159.0,3670.5,46,51,156.5,3669.5,32.6,54.1,26.6,157.4,3669.7,9.99666,-0.03303,271.96947,-20.309,156.4,3671.6,9.9971,-0.03226,34.3,0.859,161.3,3672.3,27.6,9.99506,-0.03196,0.69,0.816,1.353,0.6252784087743635,-0.0002273979771416,0.0051380340009927,0.0002640619812331,0.0002264774811919,0.0002543259900256,-0.2923168831388466,-0.2570516463302137,-0.195014415511395,0.0027409146565718,0.0024146767683652,0.0933328016302406,0.91759529191321,0.0036528450624537,0.0284701304266931,0.0001133364308569,0.0,0.0,0.91759529191321,0.0036528450624537,0.0284701304266931,0.0001133364308569,1,0,HII,6,G009.997-00.033,,,39.9,4.25,0.75,47.04616847329046
G009.405-00.091,K,9.405,-0.091,271.71608,-20.85371,49.0,,G009.405-00.091,46,Anderson et al. (2015b),48,Dunham et al. (2011),NH3,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,78.9182,0.0,0.0,FQ144,G008.5+0.0,S500060,G009.404-00.091,597,0,0,NONE,0,1579.5,3532.0,29,28,1578.3,3531.9,25.4,29.0,21.8,1578.6,3531.6,9.40435,-0.09058,271.71526,-20.85444,1578.9,3531.8,9.40425,-0.09052,20.2,0.504,1579.0,3532.5,16.1,9.40421,-0.09021,0.403,0.636,0.724,1.20856284997717,0.000200166934519,0.0076844790019094,0.0015449840305826,0.0010160049423575,0.0012908519786731,0.0880084042073576,0.173518137975748,0.1843540978840474,0.0095441414123336,0.0012693213956806,0.0310140702408279,1.1205544457698124,0.0096281780261975,0.0347673222633479,0.000298732444023,0.0,0.0,1.1205544457698124,0.0096281780261975,0.0347673222633479,0.000298732444023,1,0,HII,6,G009.405-00.091,,,46.0,10.19,0.36,47.43427080489745
