iauName,WISE Name,GLong,GLat,Radius,VLSR(km/s),Dist.<br>(kpc),Err Dist.<br>(kpc),Dist. Method,Dist. Author,WISE 12um<br>(Jy),flux,fluxErr,flux_noPS,flux_err_noPS,distance_kpc,distance_err_kpc,radius_wcs,physical_radius_pc,ne,N_Ly,Spectral Type
G013.892+00.287,G013.880+00.285,13.88,0.285,144.3,51.5,3.93701,0.375352,Parallax,Sato et al. 2014,0.0,3.6728601595767447,0.001111672816673,3.6728601595767447,0.001111672816673,3.87,0.23,2.552,2.872879063340848,24.79,48.72,O6.5
G013.899-00.014,G013.899-00.014,13.899,-0.013,60.0,32.6,,,,,0.0,0.230596790767695,0.002156605023153,0.230596790767695,0.002156605023153,12.3,0.28,0.946,3.384713838993528,15.44,48.52,O7
G013.991-00.127,G013.992-00.131,13.993,-0.131,168.6,36.0,,,,,0.0,2.270759420729393,0.0139255279242641,2.270759420729393,0.0139255279242641,12.28,0.27,2.502,8.937403825176348,11.26,49.52,O5
G013.996-00.203,G014.000-00.206,14.001,-0.205,146.3,40.7,,,,,0.0,0.1922951144406059,0.0019067130121205,0.1922951144406059,0.0019067130121205,3.85,0.22,2.19,2.452621627517999,7.15,47.44,O9.5
G014.074-00.534,G014.060-00.521,14.061,-0.521,161.0,20.6,,,,,0.0,0.9120453234981424,0.0148542411642694,0.9045672154755936,0.0148559147095936,3.05,0.36,4.236,3.758213948076503,6.5,47.91,O9
G014.101+00.091,G014.103+00.091,14.103,0.091,42.5,9.0,,,,,0.0,0.2098243298612874,0.0006981149523409,0.2098243298612874,0.0006981149523409,1.25,0.05,0.602,0.2188931714057159,90.71,46.5,B0
G014.173+00.022,G014.174+00.022,14.174,0.022,42.5,20.1,,,,,0.0,0.1370737434235461,0.0003733878342351,0.1370737434235461,0.0003733878342351,13.38,0.3,0.61,2.3741691513344483,22.04,48.37,O7.5
G014.207-00.109,G014.207-00.110,14.208,-0.109,69.0,35.3,,,,,0.0,0.1113298332846988,0.0004311209729525,0.1113298332846988,0.0004311209729525,12.27,0.28,0.495,1.7667515089811652,28.33,48.21,O8.5
G014.217-00.533,G014.221-00.545,14.221,-0.544,111.5,19.7,,,,,0.0,0.0162408412964445,0.0002923769674559,0.0162408412964445,0.0002923769674559,1.84,0.1,0.54,0.289026252636172,24.5,45.72,B0.5
G014.220-00.216,G014.207-00.193,14.208,-0.192,608.5,36.1,3.35926,0.192016,Visible/Kin,,0.0,15.780634688373492,0.0242286223742915,15.75390195985153,0.0242300596555929,2.94,0.3,17.806,15.22787869973093,3.2,49.12,O5.5
G014.405-00.099,G014.392-00.106,14.392,-0.106,272.9,38.9,,,,,0.0,1.836145388843476,0.0094484957000347,1.8124938377600168,0.0095552108198535,3.86,0.23,5.493,6.167691077012582,5.55,48.42,O7.5
G014.479-00.109,G014.480-00.110,14.481,-0.109,48.1,42.7,,,,,0.0,0.0203699296898611,0.0003634022507051,0.0203699296898611,0.0003634022507051,3.85,0.23,0.469,0.5252418005963202,23.37,46.46,B0
G014.480-00.004,G014.478-00.006,14.478,-0.006,42.5,24.4,,,,,0.0,0.2417360616431464,0.0024462743623714,0.2417360616431464,0.0024462743623714,13.33,0.29,0.664,2.574684022980147,25.83,48.62,O7
G014.486-00.670,G014.481-00.662,14.482,-0.661,268.9,11.9,,,,,0.0,1.9691527230393508,0.0685148517186447,1.96594491156142,0.0685153274106007,1.25,0.06,6.135,2.230746854774198,8.56,47.47,O9.5
G014.490+00.021,G014.489+00.020,14.489,0.02,42.5,28.3,,,,,0.0,0.3103896087521813,0.0004182711303097,0.3103896087521813,0.0004182711303097,13.28,0.27,0.514,1.9855777761617337,42.96,48.72,O6.5
G014.673-00.458,G014.667-00.477,14.667,-0.477,287.2,27.5,13.1337,0.17364,H2CO/Kin,Sewilo et al. (2004),0.0,2.429908209989188,0.0400201279138109,2.429908209989188,0.0400201279138109,3.01,0.35,5.629,4.9285986473711,6.97,48.32,O8
G015.075-00.122,G015.075-00.124,15.076,-0.123,42.5,50.5,,,,,0.0,0.1160416947025109,0.0006880770567599,0.1160416947025109,0.0006880770567599,3.89,0.25,0.524,0.5929343320485783,47.32,47.23,B0
G015.200+00.181,G015.212+00.167,15.212,0.168,176.7,69.2,5.10516,0.146715,Visible/Kin,,0.0,0.1129287140163743,0.0037666713765867,0.1129287140163743,0.0037666713765867,3.85,0.24,2.691,3.013700821758417,4.02,47.21,B0
G015.522+00.190,G015.520+00.188,15.52,0.188,42.5,27.8,,,,,0.0,0.0550408454476428,0.0005546373828335,0.0550408454476428,0.0005546373828335,3.08,0.35,0.601,0.5384568395025817,29.7,46.7,B0
G015.888+00.551,G015.883+00.550,15.884,0.55,120.4,18.3,,,,,0.0,0.0497173281112471,0.0007063501010663,0.0497173281112471,0.0007063501010663,1.82,0.1,1.052,0.5569456766780598,15.84,46.2,B0.5
G016.245+00.040,G016.243+00.039,16.244,0.039,42.5,44.1,,,,,0.0,0.0251158345044067,0.0007763268100479,0.0251158345044067,0.0007763268100479,4.01,0.28,1.003,1.1699600029088792,8.17,46.59,B0
G016.311-00.478,G016.311-00.476,16.311,-0.476,42.5,4.5,,,,,0.0,0.0384638541544371,0.0001185946047108,0.0384638541544371,0.0001185946047108,4.88,0.24,0.398,0.5649741836957313,36.82,46.94,B0
G016.361-00.210,G016.360-00.211,16.36,-0.211,33.6,46.4,,,,,0.0,0.0539166242339889,0.0006942240728071,0.0539166242339889,0.0006942240728071,4.01,0.28,0.425,0.4957457639444405,43.2,46.92,B0
G016.390-00.138,G016.390-00.138,16.391,-0.138,37.4,47.1,,,,,0.0,0.0591223063014899,5.800538773429688e-05,0.0591223063014899,5.800538773429688e-05,4.0,0.28,0.399,0.4642571449349138,50.24,46.96,B0
G016.665-00.362,G016.648-00.357,16.648,-0.357,485.3,44.9,3.58359,0.20548,Visible/Kin,,0.0,3.653071367137725,0.0067149107196916,3.651526250244159,0.0067150819823881,4.03,0.28,9.312,10.916256272271108,3.47,48.76,O6.5
G016.812-01.079,G016.856-01.156,16.857,-1.155,718.9,20.4,1.87727,0.321778,Visible/Kin,,0.0,1.982488620586722,0.0382677839722838,1.982488620586722,0.0382677839722838,1.5,0.05,5.746,2.5071631154097886,8.65,47.63,O9.5
G016.904+00.146,G016.861+00.115,16.862,0.115,195.0,42.3,,,,,0.0,0.474961555236059,0.0091353401270939,0.4221581252860676,0.0091432580581292,4.03,0.29,5.077,5.951657334012073,3.11,47.87,O9
G016.941-00.075,G016.944-00.074,16.944,-0.073,42.5,-4.5,16.2733,0.290162,OG/Kin,,0.0,0.2900601319421529,0.0014270986413104,0.2900601319421529,0.0014270986413104,15.42,0.36,0.58,2.6015853392480546,32.2,48.82,O6.5
G017.006+00.890,G016.993+00.873,16.993,0.874,1124.4,26.0,2.28755,0.233477,Visible/Kin,,0.0,58.35262044021912,0.1682316198583478,58.14272724198845,0.1683392902376617,1.89,0.13,21.39,11.759755654134246,5.82,49.3,O5.5
G017.115-00.112,G017.114-00.113,17.114,-0.112,57.0,93.0,,,,,0.0,0.072017666745184,0.0011332407004847,0.072017666745184,0.0011332407004847,9.76,1.37,0.654,1.856749327321649,16.82,47.82,O9.5
G017.290-00.203,G017.290-00.202,17.29,-0.202,42.5,45.2,,,,,0.0,0.1386658497846853,0.0015016948235878,0.1386658497846853,0.0015016948235878,4.04,0.3,0.689,0.8097040215257071,33.58,47.34,B0
G017.336-00.143,G017.336-00.146,17.337,-0.145,102.8,-6.2,16.4351,0.302891,OG/Kin,,0.0,0.0866463792730902,0.0013108834517861,0.0866463792730902,0.0013108834517861,15.42,0.36,1.484,6.656470074903642,4.3,48.3,O8
G017.367-00.054,G017.367-00.058,17.368,-0.058,103.1,60.5,,,,,0.0,0.1744202295927499,0.0011303071538843,0.1744202295927499,0.0011303071538843,3.85,0.32,1.87,2.0942476910770127,8.64,47.39,O9.5
G017.445-00.077,G017.448-00.082,17.448,-0.081,88.2,63.8,,,,,0.0,0.0898350683254366,0.0025684063560455,0.0898350683254366,0.0025684063560455,3.89,0.28,1.564,1.7697505635953747,8.05,47.12,B0
G017.625+00.048,G017.625+00.048,17.625,0.048,42.5,23.6,,,,,1.50419,0.029064303133269,0.0004131761687257,0.029064303133269,0.0004131761687257,13.27,0.29,0.637,2.4588728092502365,9.54,47.69,O9.5
G017.923-00.679,G017.928-00.677,17.928,-0.677,164.8,39.1,12.4413,0.222492,HIEA/Kin,Anderson et al. (2012),18.194,0.139329770841721,0.0004404922152845,0.139329770841721,0.0004404922152845,3.25,0.28,1.945,1.8387753617918696,7.91,47.15,B0
G017.927-00.679,G017.928-00.677,17.928,-0.677,164.8,39.1,12.4413,0.222492,HIEA/Kin,Anderson et al. (2012),18.194,0.0601119932941974,0.001783698292226,0.0601119932941974,0.001783698292226,3.25,0.28,0.894,0.8451748963711729,16.63,46.78,B0
G018.077+00.071,G018.076+00.068,18.076,0.068,76.6,58.2,11.323,0.231858,HIEA/Kin,Anderson et al. (2012),9.01801,0.2291466178175114,0.0002842321669782,0.2291466178175114,0.0002842321669782,3.73,0.39,1.318,1.430045814849829,16.98,47.49,O9.5
G018.095-00.323,G018.096-00.322,18.096,-0.321,78.1,50.8,,,,,24.959,0.1160869728834167,0.0002887036162993,0.1160869728834167,0.0002887036162993,4.05,0.33,1.256,1.4796887499090974,12.47,47.26,B0
G018.137-00.280,G018.144-00.281,18.145,-0.28,183.8,53.5,3.8913,0.205946,HIEA+HISA/Kin,Anderson & Bania (2009a),521.493,6.672881848879915,0.0024976246411797,6.672881848879915,0.0024976246411797,3.81,0.47,3.238,3.588620463966257,23.54,48.97,O6
G018.151+00.098,G018.152+00.090,18.152,0.091,93.4,53.0,3.85889,0.197403,HIEA/Kin,Anderson et al. (2012),8.45111,0.202593958938545,0.0006144932385063,0.202593958938545,0.0006144932385063,3.89,0.41,1.832,2.0730070540324337,9.55,47.47,O9.5
G018.187-00.421,G018.187-00.415,18.187,-0.415,226.4,43.2,3.35306,0.160601,HIEA+HISA/Kin,Anderson & Bania (2009a),110.587,3.002559405971265,0.0038999997669541,2.98798512835801,0.0040913458005737,3.26,0.27,5.305,5.030703221583884,8.14,48.49,O7.5
G018.202-00.177,G018.195-00.171,18.195,-0.171,64.5,46.1,12.0365,0.190014,HIEA+HISA/Kin,Anderson & Bania (2009a),13.6819,0.4948074040350603,0.008062860655437,0.4948074040350603,0.008062860655437,4.05,0.35,1.511,1.7801032652170752,19.51,47.89,O9
G018.213+00.378,G018.218+00.397,18.219,0.398,174.5,-0.4,15.6195,0.291227,HIEA/Kin,Anderson et al. (2012),9.65607,0.4323628023851462,0.0045995671499993,0.3645152911662385,0.0046103864347302,15.48,0.34,4.5,20.263253581557706,1.82,49.0,O6
G018.260-00.309,G018.253-00.298,18.254,-0.298,205.1,50.9,3.75208,0.206847,Visible/Kin,,280.221,2.56565246911593,0.014363584014759,2.56565246911593,0.014363584014759,4.06,0.34,2.735,3.230048723729183,18.22,48.61,O7
G018.304-00.390,G018.305-00.391,18.305,-0.391,60.0,32.7,2.67187,0.215503,HIEA+HISA/Kin,Anderson & Bania (2009a),30.1162,1.3570787239632904,0.0004105660652948,1.3570787239632904,0.0004105660652948,3.23,0.3,0.772,0.7253465202530724,98.75,48.13,O8.5
G018.327+00.025,G018.329+00.024,18.329,0.024,96.9,50.4,11.7792,0.182278,HIEA/Kin,Anderson et al. (2012),1.83487,0.1126498841966702,0.0011220722480864,0.1126498841966702,0.0011220722480864,4.04,0.37,1.71,2.0095702130754125,7.74,47.25,B0
G018.453-00.017,G018.451-00.016,18.451,-0.016,64.9,56.5,11.508,0.142553,H2CO/Kin,Sewilo et al. (2004),5.2488,0.4260071664257286,0.0010271451817815,0.2413316613545044,0.0023623745032689,3.73,0.42,1.424,1.5450570867573268,20.58,47.76,O9.5
G018.584+00.343,G018.584+00.344,18.584,0.344,42.5,10.8,14.2341,0.210135,HIEA/Kin,Anderson et al. (2012),2.79979,0.0722174232685459,0.0015037497042933,0.0722174232685459,0.0015037497042933,1.49,0.04,0.734,0.3181324994545851,36.19,46.19,B0.5
G018.586+00.284,G018.594+00.321,18.595,0.322,187.6,13.4,,,HIEA/Kin,Anderson et al. (2017),10.6786,0.4410220804652454,0.0063345868995269,0.4327893520587321,0.0063372921143388,1.49,0.04,4.225,1.8312122754708744,6.5,46.97,B0
G018.630+00.308,G018.630+00.309,18.63,0.309,42.5,14.0,,,,,3.69383,0.0596046999416031,0.0006148348906529,0.0596046999416031,0.0006148348906529,1.49,0.04,0.629,0.2726230819576758,41.77,46.1,B0.5
G018.637+00.252,G018.632+00.256,18.632,0.256,68.3,18.4,,,,,1.30502,0.0721401926229608,0.001297464044407,0.0678311944913761,0.0012999368636265,1.81,0.16,1.654,0.8708428477928878,9.73,46.36,B0
G018.658-00.054,G018.657-00.057,18.657,-0.056,82.7,44.1,12.1312,0.203564,H2CO/Kin,Sewilo et al. (2004),27.9952,0.1535219877436198,0.0005088844060286,0.1535219877436198,0.0005088844060286,11.93,0.29,0.871,3.022625263617192,14.47,48.32,O8
G018.679-00.234,G018.677-00.236,18.677,-0.236,69.4,42.6,,,,,10.3036,0.3099524587543,0.0007465143704884,0.3099524587543,0.0007465143704884,3.24,0.27,0.92,0.8670787579085159,36.28,47.49,O9.5
G018.747+00.254,G018.741+00.250,18.741,0.251,68.0,19.1,13.8297,0.191648,HIEA/Kin,Anderson et al. (2012),9.29905,0.1968726379935784,0.0006985201340457,0.1968726379935784,0.0006985201340457,1.82,0.13,1.143,0.6051225365427969,27.79,46.8,B0
G018.751-00.533,G018.750-00.535,18.75,-0.535,65.0,66.5,,,,,2.92443,0.0381681321058652,0.0012662008530797,0.0381681321058652,0.0012662008530797,3.94,0.33,1.148,1.3157210384699294,8.28,46.75,B0
G018.832-00.301,G018.832-00.300,18.832,-0.3,42.5,46.4,12.0157,0.183135,HIEA/Kin,Anderson et al. (2012),3.24355,0.1172981990610415,0.0002506992749204,0.1172981990610415,0.0002506992749204,4.06,0.38,0.355,0.4192567813249944,83.24,47.27,B0
G018.880-00.499,G018.881-00.493,18.881,-0.493,109.9,65.5,4.41282,0.214703,HIEA+HISA/Kin,Anderson & Bania (2009a),69.7928,2.041844976355946,0.0358229266083036,1.5770529788040142,0.0418634946274096,3.92,0.34,2.086,2.3786255545051267,24.83,48.48,O7.5
G018.972+00.020,G018.978+00.030,18.978,0.031,275.6,52.3,3.76225,0.207674,HIEA+HISA/Kin,Anderson & Bania (2009a),187.158,1.5719775725420149,0.0113691356271585,1.5574399261527203,0.0114004204495593,4.1,0.4,5.855,6.982910333793907,4.53,48.4,O7.5
G019.029+00.421,G019.030+00.423,19.031,0.424,77.8,25.4,13.3391,0.206414,HIEA/Kin,Anderson et al. (2012),2.67165,0.0726535881751067,0.0017393348515804,0.0726535881751067,0.0017393348515804,1.5,0.05,1.407,0.6139189877099848,13.71,46.2,B0.5
G019.066-00.279,G019.064-00.282,19.064,-0.282,79.8,64.4,4.37077,0.19438,HIEA+HISA/Kin,Anderson & Bania (2009a),51.5834,1.8275805895919364,0.0099057142413728,1.8275805895919364,0.0099057142413728,4.19,0.39,1.273,1.551558432114028,47.69,48.49,O7.5
G019.482+00.158,G019.480+00.155,19.481,0.156,52.4,19.8,13.7457,0.18666,HIEA+HISA/Kin,Anderson & Bania (2009a),8.11609,0.1902386150000911,0.0016620129583427,0.1902386150000911,0.0016620129583427,1.5,0.04,0.858,0.3743727728892444,46.73,46.61,B0
G019.491+00.138,G019.489+00.135,19.49,0.135,52.4,19.8,1.69931,0.198649,HISA (Mol)/Kin,Urquhart et al. (2012)/Roman-Duval et al. (2009),15.8132,0.6410735233512922,0.008635714527296,0.6410735233512922,0.008635714527296,1.5,0.04,0.831,0.3625918115046178,89.79,47.14,B0
G019.505-00.192,G019.504-00.193,19.505,-0.193,51.6,37.8,12.5413,0.169297,HIEA/Kin,Anderson et al. (2012),3.28802,0.1401051965344783,0.0018645955139979,0.1401051965344783,0.0018645955139979,3.4,0.47,1.052,1.0404479674205511,19.51,47.19,B0
G019.567-00.245,G019.554-00.248,19.554,-0.248,191.5,41.0,12.3283,0.197578,HIEA+HISA/Kin,Anderson & Bania (2009a),44.4221,3.975330300840137,0.009279035448931,3.975330300840137,0.009279035448931,3.26,0.28,4.009,3.801713329939641,14.27,48.61,O7
G019.593+00.023,G019.594+00.024,19.594,0.024,42.5,35.3,,,,,0.656112,0.0645373217865748,0.0003459937672756,0.0645373217865748,0.0003459937672756,3.34,0.43,0.902,0.8763522652897973,16.79,46.84,B0
G019.603-00.238,G019.609-00.239,19.609,-0.238,86.1,42.5,12.2656,0.171742,IRDC+HISA (Mol)/Kin,Dunham et al. (2011),61.6947,2.671701276810939,0.0049038858231548,2.671701276810939,0.0049038858231548,3.27,0.28,0.985,0.93693549560032,95.7,48.44,O7.5
G019.605-00.904,G019.604-00.905,19.605,-0.905,60.0,38.7,12.4368,0.230876,H2CO/Kin,Sewilo et al. (2004),26.2523,0.1940997295252531,0.0004533008746092,0.1940997295252531,0.0004533008746092,3.29,0.3,0.673,0.6440753399752747,45.75,47.3,B0
G019.630-00.117,G019.629-00.095,19.629,-0.094,327.5,58.6,11.3708,0.184691,HIEA+HISA/Kin,Anderson & Bania (2009a),121.958,3.963777778240936,0.0079962050993453,3.960797103517596,0.0079974274196173,4.15,0.43,6.009,7.253974256417715,6.88,48.82,O6.5
G019.663-00.214,G019.675-00.226,19.676,-0.225,211.8,42.5,,,,,39.9733,2.204997714509906,0.0354626244237514,2.1679622809845727,0.0355412075418065,3.27,0.28,4.2,3.995054905097811,9.88,48.35,O8
G019.664-00.304,G019.666-00.309,19.667,-0.308,71.4,44.3,12.1672,0.166767,HIEA/Kin,Anderson et al. (2012),0.124344,0.1240273426347721,0.0015936739224987,0.1240273426347721,0.0015936739224987,3.28,0.27,1.15,1.097229292415097,16.33,47.11,B0
G019.680-00.131,G019.677-00.134,19.677,-0.133,60.0,55.0,11.551,0.187592,HIEA+HISA/Kin,Anderson & Bania (2009a),25.1482,0.6543498378638101,0.0046079331466166,0.6543498378638101,0.0046079331466166,4.15,0.45,0.957,1.1552759799287324,43.88,48.03,O9
G019.714-00.259,G019.716-00.261,19.716,-0.261,58.9,40.1,12.3786,0.184254,HIEA/Kin,Anderson et al. (2015b),2.39016,0.0473694020127071,0.0009613556606949,0.0473694020127071,0.0009613556606949,3.44,0.48,0.885,0.8855792306014107,14.58,46.73,B0
G019.743+00.280,G019.741+00.280,19.741,0.28,42.5,16.3,13.9886,0.207568,HIEA/Kin,Anderson et al. (2012),5.77097,0.2137113493291462,0.0001912996456497,0.2137113493291462,0.0001912996456497,1.49,0.08,0.713,0.3090306159552032,65.11,46.66,B0
G019.796+00.287,G019.780+00.286,19.781,0.287,111.1,-9.3,16.6007,0.220144,OG/Kin,,2.95435,0.3249363630151,0.0012400498274131,0.3240858156556763,0.0012406803872621,15.5,0.44,3.405,15.352338011780962,2.39,48.87,O6
G019.813+00.012,G019.818+00.010,19.818,0.01,112.9,60.4,,,,,8.21983,0.0971183770668346,0.0006407849852203,0.0971183770668346,0.0006407849852203,4.19,0.43,1.818,2.2158155770489416,6.43,47.21,B0
G020.099-00.121,G020.098-00.123,20.098,-0.123,42.5,43.4,12.1654,0.208661,HIEA/Kin,Anderson et al. (2012),1.25627,0.087225576812375,0.0002522034331588,0.087225576812375,0.0002522034331588,11.79,0.29,0.566,1.941135917387826,20.95,48.07,O9
G020.224+00.115,G020.227+00.110,20.227,0.11,71.1,22.1,13.5395,0.202667,HIEA/Kin,Anderson et al. (2012),1.32672,0.0573815987287533,0.0003593064467374,0.0573815987287533,0.0003593064467374,13.19,0.28,1.096,4.205145807577631,5.96,47.98,O9
G020.546-00.171,G020.542-00.179,20.542,-0.179,181.5,48.6,3.41397,0.195969,HIEA/Kin,Anderson et al. (2012),22.962,0.3483210565745788,0.0013820022776755,0.347061940819118,0.0013837997137231,4.09,0.57,3.985,4.741080648680096,3.8,47.75,O9.5
G020.566+00.108,G020.576+00.103,20.576,0.104,96.1,28.8,,,,,2.50275,0.1604602364709866,0.0050017006398593,0.1533197699064695,0.0050068333537212,13.06,0.27,3.357,12.753231037742712,1.87,48.42,O7.5
G020.986+00.090,G020.988+00.092,20.988,0.092,130.9,18.6,13.7499,0.217642,HIEA+HISA/Kin,Anderson & Bania (2009a),41.2781,1.3066001362739306,0.0017832464070728,1.3066001362739306,0.0017832464070728,1.5,0.04,2.237,0.9760744673114684,28.86,47.45,O9.5
G021.004-00.056,G021.004-00.056,21.004,-0.056,42.5,28.8,13.0076,0.233473,HIEA/Kin,Anderson et al. (2012),1.55003,0.051480775790957,0.0001552550515388,0.051480775790957,0.0001552550515388,13.02,0.31,0.506,1.9164046251181728,18.09,47.92,O9
G021.019-00.477,G020.966-00.455,20.967,-0.455,922.8,38.5,12.4444,0.237421,HIEA+HISA/Kin,Anderson & Bania (2009a),111.69,1.001264189555643,0.0451971522487376,0.7842469412671872,0.0452079117417079,3.38,0.36,24.19,23.783637553632467,0.47,48.04,O9
G021.426-00.541,G021.426-00.546,21.427,-0.546,60.0,70.2,4.41675,0.220592,HIEA+HISA/Kin,Anderson & Bania (2009a),19.3956,0.0722483034913692,9.10103947619648e-05,0.0722483034913692,9.10103947619648e-05,4.25,0.53,0.4,0.4945094902188932,53.68,47.1,B0
G021.455-00.589,G021.450-00.590,21.451,-0.59,122.2,72.7,,,,,12.2265,0.1654595045498319,0.0013095793804122,0.1645330015820727,0.0013105843267431,4.19,0.54,1.878,2.2889448040142537,8.0,47.45,O9.5
G021.637+00.007,G021.634-00.003,21.634,-0.002,114.0,20.2,,,,,2.77544,0.2584753945148522,0.0025229761992916,0.2543196045043276,0.0025243384286518,1.5,0.04,3.018,1.3168496836593702,8.2,46.75,B0
G021.753-00.025,G021.746-00.035,21.746,-0.034,85.4,20.0,13.6155,0.221315,IRDC+HISA (Mol)/Kin,Dunham et al. (2011),3.33301,0.0672563264753909,0.0018607909462526,0.0669827992720222,0.0018610143319412,1.5,0.04,2.15,0.9381135917387826,6.96,46.16,B0.5
G021.872+00.006,G021.873+00.005,21.873,0.006,60.0,26.9,13.0752,0.254938,H2CO/Kin,Sewilo et al. (2004),11.15,0.7759015816248861,0.0007594788030278,0.7759015816248861,0.0007594788030278,13.02,0.3,0.898,3.4010501054468767,29.74,49.1,O5.5
G021.874-00.039,G021.872-00.044,21.873,-0.043,100.5,17.1,13.7943,0.226903,HIEA/Kin,Anderson et al. (2012),4.24958,0.081118845887284,0.000727729532339,0.0794481787672202,0.0007354367461984,1.51,0.08,1.503,0.660178896080285,13.04,46.25,B0
G021.931+00.105,G021.931+00.104,21.931,0.104,76.3,82.2,,,,,4.9073,0.0655792100217038,0.0013242603582056,0.0447298431761197,0.0021572778036285,4.68,0.41,1.017,1.3844985819213147,11.99,47.14,B0
G022.152-00.095,G022.090-00.117,22.091,-0.117,942.2,83.4,,,,,0.439795,6.503771309052078,0.3685055556728034,6.41582369206152,0.3685058271993632,4.68,0.44,22.522,30.66044942186023,1.14,49.14,O5.5
G022.358+00.065,G022.357+00.064,22.357,0.064,60.0,82.5,4.94606,0.228613,HIEA+HISA/Kin,Anderson & Bania (2009a),1.95298,0.1142513534218432,0.0014392204267036,0.1142513534218432,0.0014392204267036,4.74,0.41,1.439,1.984105883208494,9.33,47.39,O9.5
G022.436-00.323,G022.413-00.335,22.414,-0.334,251.3,80.8,,,,,16.5402,0.5788583821344229,0.0131407327233124,0.5777555677022768,0.0131408863110667,4.66,0.47,7.341,9.951002836157372,1.84,48.08,O9
G022.723-00.009,G022.724-00.010,22.724,-0.01,42.5,38.9,12.3572,0.197574,HIEA/Kin,Jones & Dickey (2012),1.92645,0.1295419043553287,0.0005713720077761,0.1295419043553287,0.0005713720077761,11.54,0.32,0.508,1.7052781615882482,30.29,48.22,O8
G022.726-00.239,G022.730-00.239,22.73,-0.239,58.5,71.1,,,,,11.8339,0.0404202579741524,0.0023239648704345,0.0404202579741524,0.0023239648704345,4.75,0.43,0.541,0.7475092720529416,23.99,46.94,B0
G022.754-00.246,G022.757-00.246,22.757,-0.246,71.0,106.7,,,,,24.5858,0.3231632385066868,0.0021290042151208,0.3231632385066868,0.0021290042151208,7.39,1.61,1.304,2.803159042978693,14.57,48.23,O8
G022.761-00.490,G022.761-00.492,22.762,-0.492,157.9,74.8,4.61227,0.178444,HIEA/Kin,Jones & Dickey (2012),86.9198,2.263847866785577,0.016146367711605,2.263847866785577,0.016146367711605,4.58,0.57,2.802,3.7330114173514657,15.55,48.66,O6.5
G022.782-00.385,G022.780-00.401,22.78,-0.401,99.6,70.0,10.7462,0.190535,HIEA/Kin,Anderson et al. (2012),19.3838,0.294074319785767,0.0054386862258515,0.294074319785767,0.0054386862258515,4.67,0.49,1.952,2.6516878772452914,9.54,47.79,O9.5
G022.896+00.627,G022.879+00.645,22.88,0.645,423.0,31.0,2.2302,0.230052,Visible/Kin,,45.8282,0.7944726024800887,0.0156090528608259,0.7641095776181339,0.0156092526914983,1.5,0.04,10.16,4.433132135844666,2.33,47.23,B0
